country,year,cereal_yield_cereal_yield,food_production_index_food_production_index,gdp_per_capita_gdp_per_capita,gini_index_gini_index,Inflation_inflation,military_expenditure_military_expenditure,poverty_rate_poverty_rate,unemployment_total_unemployment_total,youth_unemployment_youth_unemployment,yearly_weather_average_T2M,yearly_weather_average_T2M_MAX,yearly_weather_average_T2M_MIN,yearly_weather_average_PRECTOTCORR,yearly_weather_average_QV2M,yearly_weather_average_RH2M,yearly_weather_average_WS10M,yearly_weather_average_ALLSKY_SFC_SW_DWN,acled_disorder_summary_by_country_year_Demonstrations,acled_disorder_summary_by_country_year_Political violence,acled_disorder_summary_by_country_year_Strategic developments,acled_disorder_summary_by_country_year_total_fatalities,dbscan_cluster,kmeans_cluster,gmm_cluster
Jordan,2018,1221.7,103.69,4145.43989673265,,4.46231108475481,4.56009087117148,,18.257,38.941,18.86882191780822,27.16882191780822,11.827068493150684,0.5740821917808219,6.609369863013699,50.17747945205479,4.248849315068493,5.900383561643835,683.0,95.0,17.0,20.0,0,4,0
Jordan,2019,1354.3,101.42,4170.1144003465,,0.761514047265601,4.56623750321627,,16.801,37.205,18.18139726027397,26.727534246575345,10.931424657534246,0.4353972602739726,6.002986301369863,47.93512328767123,4.289589041095891,6.081945205479451,742.0,55.0,43.0,25.0,0,4,0
Jordan,2020,1858.1,102.14,4022.0401356135,,0.333294350628378,4.7175756760932,,19.213,42.458,18.30265027322404,26.582595628415294,11.334726775956284,0.7255191256830602,6.397158469945356,52.13409836065574,4.403907103825136,5.978825136612022,306.0,49.0,26.0,16.0,0,4,0
Jordan,2021,1532.0,109.96,4183.49998326866,,1.34609377243118,4.82477376946416,,19.837,43.862,19.034246575342465,27.788849315068493,11.632904109589042,0.2739178082191781,5.9231780821917805,45.6093698630137,4.261698630136986,6.180246575342466,362.0,28.0,14.0,9.0,0,4,0
Jordan,2022,1195.4,110.25,4332.25159897931,,4.22915568897117,4.89625877397111,,18.2,42.028,18.575726027397263,27.16186301369863,11.319479452054791,0.4726301369863013,6.124219178082192,48.46194520547945,4.179643835616438,6.03813698630137,421.0,36.0,4.0,14.0,0,4,0
Jordan,2023,,,4455.50540514568,,2.08486986327134,4.90537849518021,,17.969,41.743,19.076849315068493,27.50928767123288,11.895671232876712,0.4982191780821917,6.387534246575342,48.793424657534246,4.113068493150685,5.981013698630138,416.0,32.0,15.0,12.0,0,4,0
Jordan,2024,,,,,,,,,,,,,,,,,,309.0,11.0,16.0,5.0,0,0,5
Jordan,2025,,,,,,,,,,,,,,,,,,52.0,1.0,3.0,0.0,0,0,5
Kenya,2000,1375.0,58.55,414.626365130846,,9.98002515350979,1.31374203224597,,2.889,6.774,23.520519125683062,31.59540983606557,17.47639344262295,1.0033060109289618,11.774180327868851,63.87112021857923,2.5196448087431698,5.801693989071039,,,,,1,2,2
Kenya,2001,1639.6,66.11,410.700452474814,,5.73859814341467,1.50475490196078,,2.881,6.788,23.39550684931507,31.328630136986305,17.632739726027395,1.84227397260274,12.29109589041096,66.88139726027397,2.285780821917808,5.403260273972603,,,,,1,2,2
Kenya,2002,1488.3,67.9,402.936385605382,,1.96130821739162,1.63240781121287,,2.919,6.892,23.25504109589041,31.084712328767125,17.711369863013697,2.0896438356164384,12.648164383561644,69.08216438356165,2.225232876712329,5.471835616438356,,,,,1,2,2
Kenya,2003,1594.0,69.79,442.898457253405,,9.81569062979654,1.65009984272562,,2.873,6.837,23.623808219178084,31.654849315068493,17.7413698630137,1.5881369863013697,12.277123287671232,66.07731506849315,2.3168767123287672,5.660356164383562,,,,,1,2,2
Kenya,2004,1805.7,72.96,463.662781300121,,11.6240355442426,1.61419423692636,,2.848,6.827,23.841967213114756,31.82986338797814,17.877295081967212,1.3051092896174863,12.215737704918032,64.74103825136612,2.37948087431694,5.651420765027322,,,,,1,2,2
Kenya,2005,1646.1,81.11,523.456312433863,46.4,10.3127783574683,1.69058701379422,36.7,2.745,6.667,24.191123287671232,32.22482191780822,18.08309589041096,0.9222465753424658,11.848821917808218,61.79115068493151,2.432027397260274,5.69758904109589,,,,,1,2,2
Kenya,2006,1646.4,82.95,699.80237063381,,14.4537342081708,1.45517741016444,,2.68,6.585,23.586876712328763,31.19868493150685,17.995863013698628,2.563260273972603,12.679589041095891,68.00556164383562,2.29186301369863,5.642082191780823,,,,,1,2,2
Kenya,2007,1773.1,87.81,840.201439476765,,9.75888023027529,1.54791227998168,,2.65,6.576,23.405890410958904,31.227616438356165,17.82235616438356,1.495123287671233,12.715753424657532,68.91386301369863,2.276109589041096,5.66186301369863,,,,,1,2,2
Kenya,2008,1417.5,88.32,915.54435473604,,26.2398166445063,1.61585029427424,,2.756,6.848,23.718934426229502,31.51199453551913,17.902978142076503,1.2134426229508195,12.12811475409836,64.73368852459016,2.34792349726776,5.600191256830601,,,,,1,2,2
Kenya,2009,1242.8,89.82,1047.9678324485,,9.23412592394652,1.36507571681354,,2.818,7.035,24.22068493150685,31.991917808219178,18.29282191780822,1.2153424657534246,12.217342465753424,63.41690410958904,2.452575342465753,5.7873972602739725,,,,,1,2,2
Kenya,2010,1710.1,98.14,1091.51873101194,,3.96138889115385,1.3699852575929,,2.796,7.053,23.84632876712329,31.588657534246572,18.13038356164384,1.4032602739726028,12.487671232876712,65.95860273972603,2.350794520547945,5.432876712328767,,,,,1,2,2
Kenya,2011,1514.6,93.55,1096.14499807675,,14.0224913014704,1.37974304585955,,2.704,6.932,24.072438356164383,31.95049315068493,18.163342465753423,1.401945205479452,12.194876712328767,63.89956164383562,2.3426849315068496,5.708,,,,,1,2,2
Kenya,2012,1744.8,96.4,1285.00536171512,,9.37777003547598,1.48957729008126,,2.682,6.953,23.88379781420765,31.804972677595632,17.971065573770492,1.5611475409836066,12.014043715846997,63.74204918032787,2.3022131147540983,5.863114754098361,,,,,1,2,2
Kenya,2013,1661.5,101.73,1370.87885214659,,5.71749357037733,1.39539650803677,,2.764,7.186,23.737890410958904,31.42709589041096,18.04260273972603,1.3904657534246574,12.481534246575343,66.49849315068494,2.3253698630136985,5.5951506849315065,,,,,1,2,2
Kenya,2014,1583.4,102.26,1482.81566253497,,6.87815499275949,1.19943336712808,,2.768,7.255,23.96060273972603,31.65613698630137,18.191260273972603,1.2956712328767124,12.48268493150685,65.58257534246574,2.330986301369863,5.662191780821917,,,,,1,2,2
Kenya,2015,1772.7,102.07,1489.11959777284,40.8,6.58215429284779,1.20316940776845,29.4,2.762,7.3,24.24750684931507,32.199561643835615,18.297753424657536,1.4615890410958905,12.264465753424656,63.72038356164384,2.3573150684931505,5.857397260273972,,,,,1,2,2
Kenya,2016,1383.1,95.67,1554.12610314423,,6.29724953814625,1.24730980077159,,2.757,7.333,24.10650273224044,31.94122950819672,18.22142076502732,1.2675409836065574,12.249781420765029,63.74745901639344,2.3115300546448085,5.572978142076503,,,,,1,2,2
Kenya,2017,1426.0,90.64,1667.48447230835,,8.00564967709945,1.23759400127025,,3.541,9.096,24.270876712328768,32.126520547945205,18.3166301369863,1.3264383561643835,12.246520547945204,63.43605479452055,2.367945205479452,5.893068493150684,,,,,1,2,2
Kenya,2018,1709.2,100.31,1836.45275528993,,4.6898064677633,1.20738536752593,,4.284,10.817,23.427123287671236,30.96323287671233,17.970931506849315,1.887013698630137,12.562383561643836,68.01942465753424,2.2475342465753427,5.490849315068493,,,,,1,2,2
Kenya,2019,1608.0,107.28,1960.40808854893,,5.23963795764792,1.1125711791299,,5.014,12.547,24.41093150684932,31.996958904109587,18.75071232876713,1.9433150684931508,12.820273972602738,65.62101369863014,2.295835616438356,5.7585205479452055,,,,,1,2,2
Kenya,2020,1842.6,125.82,1927.66459027849,36.2,5.40516207933392,1.10843419595019,35.0,5.619,13.649,23.67756830601093,31.20786885245901,18.35377049180328,1.792896174863388,13.213333333333331,69.9736612021858,2.222540983606557,5.582650273224044,,,,,1,2,2
Kenya,2021,1487.7,123.29,2061.35622089594,38.7,6.10793603659176,1.07720025210221,36.1,5.693,12.232,23.84490410958904,31.56986301369863,18.07128767123288,1.365068493150685,12.227506849315068,64.76983561643836,2.34572602739726,5.489698630136986,,,,,1,2,2
Kenya,2022,1448.5,112.38,2109.56288513137,,7.65986268272224,1.01020520038813,,5.707,12.187,23.891342465753425,31.803671232876717,17.96786301369863,1.154821917808219,12.035506849315068,63.7784109589041,2.373205479452055,5.588602739726027,,,,,1,2,2
Kenya,2023,,,1952.30457929636,,7.67139634029402,0.905816835053688,,5.567,12.012,23.82887671232877,31.39216438356164,18.42232876712329,2.3258630136986302,12.981945205479452,68.76030136986301,2.2746301369863016,5.697205479452055,295.0,261.0,58.0,184.0,1,2,2
Kenya,2024,,,,,,,,,,,,,,,,,,1995.0,1067.0,292.0,789.0,0,0,5
Kenya,2025,,,,,,,,,,,,,,,,,,540.0,391.0,89.0,301.0,0,0,5
Lebanon,2000,2414.9,94.48,3986.83513941026,,,5.39210030383447,,8.603,21.07,18.505956284153005,22.221584699453555,15.380737704918031,0.9943169398907103,8.782677595628416,63.02532786885246,3.420300546448088,5.26431693989071,,,,,0,0,0
Lebanon,2001,2911.7,86.49,4009.55929751102,,,5.44789624491027,,8.464,20.827,19.04284931506849,22.720082191780826,15.938876712328764,1.1697260273972605,9.346301369863014,64.97186301369862,3.4408219178082198,5.347150684931507,,,,,0,0,0
Lebanon,2002,2467.5,94.34,4290.85283803266,,,4.75330090340514,,8.229,20.424,18.80758904109589,22.4173698630137,15.740438356164384,1.1641917808219178,9.187150684931506,64.56490410958904,3.5253424657534245,5.3272876712328765,,,,,0,0,0
Lebanon,2003,2372.0,92.61,4437.71588507526,,,4.67569110879715,,8.05,20.125,18.62120547945205,22.083397260273973,15.728301369863011,1.7676712328767124,9.36564383561644,66.58950684931506,3.769917808219178,5.192054794520548,,,,,0,0,0
Lebanon,2004,2727.6,100.09,4600.68371412993,,,4.51424506886149,,7.85,19.785,18.589726775956283,22.199781420765028,15.52071038251366,1.26775956284153,9.063907103825136,64.74142076502733,3.4349453551912568,5.297213114754098,,,,,0,0,0
Lebanon,2005,2703.1,93.89,4602.19804637945,,,4.47893172691688,,8.247,20.485,18.552958904109587,22.145972602739725,15.444328767123288,1.088958904109589,8.93813698630137,63.67638356164384,3.5600273972602743,5.315616438356164,,,,,0,0,0
Lebanon,2006,2684.8,96.02,4635.2514117486,,,4.57603784913407,,8.671,21.25,18.417616438356166,22.02616438356165,15.364438356164383,1.1333698630136986,9.103643835616438,65.08378082191781,3.3885205479452054,5.263890410958904,,,,,0,0,0
Lebanon,2007,2189.7,96.47,5125.25809960149,,,4.63239840402185,,8.98,21.837,18.77065753424657,22.40432876712329,15.722246575342464,1.2331506849315068,9.28558904109589,65.38495890410958,3.341698630136986,5.160904109589041,,,,,0,0,0
Lebanon,2008,2687.7,100.04,5912.04532820842,,,4.00131449104104,,7.666,18.529,19.075819672131143,22.75622950819672,15.948032786885245,0.7337978142076502,8.95224043715847,61.304071038251365,3.307896174863388,5.344098360655738,,,,,0,0,0
Lebanon,2009,2618.9,90.64,7090.85493856621,,1.19509671165543,4.02004200140751,,6.355,15.27,19.029808219178083,22.551671232876718,16.08232876712329,1.3287397260273972,9.17931506849315,63.94227397260274,3.64854794520548,5.217534246575343,,,,,0,0,0
Lebanon,2010,2624.9,88.81,7625.81051551165,,3.98347941855833,4.12655312377024,,6.775,16.067,20.32915068493151,23.93868493150685,17.274575342465756,0.9236438356164384,9.605835616438355,61.59421917808219,3.399506849315068,5.336,,,,,0,0,0
Lebanon,2011,2763.2,84.34,7834.96257108993,31.8,4.97148571692384,4.05865660564424,0.0,7.349,17.106,18.25904109589041,21.642931506849315,15.423013698630136,1.3127671232876712,9.267369863013698,66.74460273972602,3.4454520547945204,5.183315068493151,,,,,0,0,0
Lebanon,2012,2889.3,84.54,8406.98405608118,,6.58147447683677,3.98937634457757,,7.937,18.146,19.088469945355197,22.43912568306011,16.193224043715848,1.5745901639344262,9.465655737704918,64.85540983606558,3.587158469945356,5.152295081967213,,,,,0,0,0
Lebanon,2013,2981.4,89.13,8162.37929361396,,4.82101956297399,4.16539813900342,,8.458,19.063,18.91282191780822,22.54358904109589,15.787534246575342,0.9345205479452052,9.127835616438356,63.73093150684932,3.622054794520548,5.341150684931507,,,,,0,0,0
Lebanon,2014,3386.0,95.09,7577.6413302369,,1.8546042134091,4.67817522836761,,8.833,19.746,19.201616438356165,22.92317808219178,16.053671232876713,0.6795342465753424,9.42531506849315,64.01775342465753,3.3387671232876714,5.42586301369863,,,,,0,0,0
Lebanon,2015,3268.6,98.71,7714.1099998804,,-3.74914524799629,4.48688434454642,,9.306,20.569,19.081287671232875,22.707780821917808,16.063287671232878,1.2891780821917809,9.475534246575345,65.06312328767123,3.4395890410958905,5.25972602739726,,,,,0,0,0
Lebanon,2016,3155.5,106.2,8089.012088155,,-0.783359624361508,5.06266311306368,,9.786,21.351,19.419071038251367,23.16426229508197,16.266420765027323,1.475191256830601,9.340819672131149,62.87281420765027,3.457732240437158,5.425765027322404,,,,,0,0,0
Lebanon,2017,2898.5,107.16,8608.21084982387,,4.32135218303191,4.50513980065137,,10.251,22.024,19.27427397260274,23.087260273972603,16.149616438356162,0.6011506849315069,9.134301369863014,62.00684931506849,3.2566027397260275,5.42813698630137,,,,,0,0,0
Lebanon,2018,2970.1,105.24,9174.53666204759,,6.07698907889607,4.85179457921743,,10.745,22.652,19.84772602739726,23.46164383561644,16.86964383561644,1.674191780821918,9.924109589041096,65.46723287671233,3.477068493150685,5.206027397260274,,,,,0,0,0
Lebanon,2019,2940.6,102.51,8905.88005497437,,3.00538949390383,4.24221838501955,,11.301,23.28,19.214986301369866,22.76920547945205,16.256849315068493,2.024027397260274,9.566246575342465,65.3424383561644,3.664191780821918,5.296931506849315,,,,,0,0,0
Lebanon,2020,3100.0,99.76,5561.19166950397,,84.8643330472041,3.0326454174822,,13.284,27.028,19.506830601092897,23.00169398907104,16.514289617486337,1.5165300546448086,9.745601092896177,66.05060109289617,3.4359289617486337,5.280027322404371,,,,,0,0,0
Lebanon,2021,2178.2,102.46,4045.37391066234,,154.756096023393,3.36622246400457,,12.669,25.427,19.814246575342462,23.46928767123288,16.76413698630137,1.3235616438356166,9.405835616438356,62.08613698630137,3.4106301369863017,5.493479452054794,,,,,0,0,0
Lebanon,2022,2415.3,104.14,3654.35845534878,,171.205491336641,2.91848886289958,,11.6,23.612,19.20394520547945,22.96441095890411,16.15594520547945,1.141095890410959,9.319095890410958,63.602082191780816,3.3953698630136984,5.345534246575343,,,,,0,0,0
Lebanon,2023,,,,,221.341644023365,8.91317581679359,,11.543,23.552,19.984712328767124,23.719369863013696,16.86586301369863,2.1397534246575343,9.468931506849314,62.02095890410959,3.2814520547945207,5.335315068493151,,,,,0,0,0
Lebanon,2024,,,,,,,,,,,,,,,,,,11.0,2667.0,662.0,1084.0,0,0,5
Lebanon,2025,,,,,,,,,,,,,,,,,,116.0,675.0,869.0,152.0,0,0,5
Nigeria,2000,1171.5,64.5,547.318298903379,,6.93329215565161,0.543531645186578,,3.963,7.945,24.722377049180327,30.885819672131145,19.957595628415294,4.672459016393442,12.182267759562842,62.388251366120215,3.277076502732241,5.333524590163934,,,,,1,2,2
Nigeria,2001,1233.6,64.33,566.428231812933,,18.8736462093862,0.780315876986167,,3.91,7.888,24.59317808219178,31.354054794520547,19.752383561643835,2.252767123287671,12.125205479452054,61.78202739726027,3.086630136986301,5.359506849315069,,,,,1,2,2
Nigeria,2002,1255.2,67.65,712.164852077686,,12.8765792031099,0.95433804485135,,3.681,7.592,24.90153424657534,31.122000000000003,20.28219178082192,2.984849315068493,12.652219178082191,63.367698630136985,3.0973698630136983,5.359671232876712,,,,,1,2,2
Nigeria,2003,1308.8,70.53,763.388745367223,40.1,14.0317836131437,0.570707544874932,47.9,3.648,7.587,25.4273698630137,31.978027397260277,20.652849315068494,2.3531780821917807,12.50054794520548,61.333698630136986,2.9456712328767125,5.375123287671233,,,,,1,2,2
Nigeria,2004,1372.8,75.1,962.48104194733,,14.9980338183251,0.490996769130759,,3.601,7.571,26.02745901639344,32.700901639344266,21.04502732240437,1.5246994535519125,11.880109289617486,56.91032786885246,3.1871584699453552,5.330218579234972,,,,,1,2,2
Nigeria,2005,1421.7,79.33,1211.37703504386,,17.8634933661605,0.397422937174069,,3.734,7.851,26.024575342465752,32.63597260273973,21.07441095890411,2.116164383561644,12.530027397260277,59.847013698630136,2.995068493150685,5.277890410958904,,,,,1,2,2
Nigeria,2006,1507.5,84.33,1599.53891556365,,8.22522152017048,0.348375434095589,,3.756,7.933,25.49227397260274,31.990328767123287,20.684520547945205,2.72331506849315,12.643753424657534,61.81347945205479,2.77013698630137,5.324767123287671,,,,,1,2,2
Nigeria,2007,1399.8,79.1,1815.52697545827,,5.3880079685863,0.370354831159892,,3.799,8.056,24.69671232876712,30.682767123287668,20.198136986301368,4.172191780821918,12.952575342465751,65.41906849315069,3.1172876712328765,5.277780821917808,,,,,1,2,2
Nigeria,2008,1598.4,84.11,2154.10543545364,,11.5810751748252,0.489084134608938,,3.795,8.098,24.64112021857924,30.96125683060109,19.93748633879781,3.0120765027322407,12.780601092896177,64.76090163934427,3.047896174863388,5.369016393442623,,,,,1,2,2
Nigeria,2009,1531.1,75.54,1820.48633854782,,12.5378277304689,0.505855627592204,,3.766,8.102,25.19838356164384,31.278328767123288,20.7147397260274,2.7325205479452057,13.118657534246577,65.13386301369863,2.744109589041096,5.258657534246575,,,,,1,2,2
Nigeria,2010,1528.0,85.24,2202.25672957344,35.7,13.7400521363694,0.539231118131693,34.9,3.746,8.116,25.083342465753425,30.863205479452056,20.716,3.2289315068493147,13.295890410958904,66.2331506849315,2.859616438356164,5.251753424657535,,,,,1,2,2
Nigeria,2011,1334.4,78.94,2418.41316975875,,10.8261371880017,0.579227031040921,,3.77,8.183,25.051863013698632,31.359506849315068,20.32915068493151,2.3694794520547946,12.382657534246576,61.63495890410958,2.9994520547945203,5.324876712328767,,,,,1,2,2
Nigeria,2012,1399.0,86.95,2633.19734671361,35.5,12.2242413020583,0.504264930204985,33.8,3.76,8.136,24.901666666666667,30.726612021857925,20.426967213114757,3.5087431693989077,12.655191256830602,64.03524590163934,2.978715846994536,5.15311475409836,,,,,1,2,2
Nigeria,2013,1234.7,84.66,2872.79083379398,,8.49551838265678,0.469695304520636,,3.711,7.984,25.68904109589041,32.14172602739726,20.90104109589041,1.5500821917808218,12.96227397260274,62.25854794520548,2.905315068493151,5.234876712328767,,,,,1,2,2
Nigeria,2014,1552.4,95.48,3088.72131316169,,8.04741087967907,0.414718776586509,,3.902,8.349,25.62723287671233,31.672164383561643,20.983808219178083,2.364904109589041,12.613150684931508,61.27060273972603,2.8415342465753426,5.240931506849315,,,,,1,2,2
Nigeria,2015,1552.7,97.74,2585.73360671797,35.9,9.00943498007699,0.417636537730714,32.3,4.135,8.751,25.82109589041096,32.23663013698631,20.925534246575346,1.9907397260273971,11.736383561643835,56.04380821917809,3.32641095890411,5.260657534246576,,,,,1,2,2
Nigeria,2016,1733.4,106.78,2070.4127339595,,15.6968126387972,0.432947784673169,,4.499,9.318,25.23636612021858,31.06663934426229,20.791311475409834,3.7980327868852455,13.129726775956282,64.4333606557377,3.069234972677596,5.256065573770492,,,,,1,2,2
Nigeria,2017,1614.7,109.08,1876.34027111773,,16.5022662139641,0.430671218863917,,4.828,9.835,25.56254794520548,31.77668493150685,20.856712328767124,2.521095890410959,12.384438356164384,60.46608219178082,2.9555342465753425,5.337917808219178,,,,,1,2,2
Nigeria,2018,1684.2,114.06,2057.87944554011,35.1,12.0951065173432,0.506944517393582,30.9,5.067,10.208,25.643123287671237,31.68939726027397,20.995506849315067,2.480109589041096,12.769369863013695,61.5307397260274,3.056109589041096,5.228356164383562,,,,,1,2,2
Nigeria,2019,1628.2,109.77,2265.15520863056,,11.3964223378115,0.459170524387093,,5.206,10.423,25.684109589041096,31.55268493150685,21.08372602739726,3.060575342465753,12.89432876712329,62.29712328767123,2.9168767123287678,5.157972602739727,,,,,1,2,2
Nigeria,2020,1620.5,112.64,2019.65706326224,,13.2460234276597,0.632022913474166,,5.742,10.851,25.06409836065574,30.98655737704918,20.52612021857924,3.176147540983606,12.699344262295082,63.31046448087432,3.2692349726775958,5.373743169398907,,,,,1,2,2
Nigeria,2021,1619.2,117.33,2017.27486481527,,16.9528457221608,1.01270192678284,,5.45,9.049,25.26528767123288,31.14090410958904,20.73172602739726,4.126520547945206,12.719397260273972,62.90509589041096,3.1712602739726026,5.390328767123288,,,,,1,2,2
Nigeria,2022,1656.2,119.85,2139.37478476974,,18.8471877843274,0.650166691789414,,3.821,6.01,24.26950684931507,29.9846301369863,19.894602739726025,4.697424657534246,12.90649315068493,66.47312328767123,3.2506027397260278,5.249945205479452,,,,,1,2,2
Nigeria,2023,,,1596.63696129001,,24.6595502031139,0.807331105535844,,3.074,5.128,26.22682191780822,32.59153424657534,21.37098630136986,1.9015342465753424,12.752684931506847,59.21695890410959,3.076027397260274,5.368931506849315,,,,,1,2,2
Nigeria,2024,,,,,,,,,,,,,,,,,,579.0,2669.0,250.0,5430.0,0,0,5
Nigeria,2025,,,,,,,,,,,,,,,,,,193.0,1228.0,67.0,3318.0,0,0,5
Saudi Arabia,2000,3516.4,82.36,11714.5623675159,,-1.12499477854774,10.5344033130193,,4.57,22.847,25.554043715847,33.541338797814205,18.0627868852459,0.0538524590163934,4.277978142076503,22.584043715846995,4.625928961748634,6.339644808743169,,,,,2,1,4
Saudi Arabia,2001,3932.0,93.57,10805.311325122,,-1.12094477457175,11.4190048869926,,4.618,22.436,25.287890410958905,33.52934246575343,17.622164383561643,0.0270136986301369,4.056520547945206,21.676301369863012,4.530301369863014,6.392301369863014,,,,,2,1,4
Saudi Arabia,2002,4047.6,90.89,10586.0543471363,,0.24718651429923,9.75806380053797,,5.265,23.889,25.273123287671236,33.38460273972603,17.688246575342465,0.0560273972602739,4.091506849315069,22.60339726027397,4.395342465753425,6.315013698630137,,,,,2,1,4
Saudi Arabia,2003,4228.9,94.67,11487.220410693,,0.612194395125212,8.68711846455737,,5.563,24.455,25.788739726027394,33.87742465753425,18.23364383561644,0.0698630136986301,4.328383561643835,22.865972602739724,4.355369863013698,6.334876712328767,,,,,2,1,4
Saudi Arabia,2004,4675.2,99.93,13154.4978989446,,0.515506766998081,8.08155565898243,,5.822,25.085,25.151147540983605,33.20188524590164,17.687950819672132,0.1963934426229508,4.367131147540984,24.1596174863388,4.437349726775956,6.399890710382514,,,,,2,1,4
Saudi Arabia,2005,4753.2,101.31,15975.7473782258,,0.479230397826084,7.73059887481948,,6.051,25.807,25.441178082191783,33.50835616438356,17.930739726027397,0.0661917808219178,4.420767123287671,23.25021917808219,4.426465753424658,6.336493150684932,,,,,2,1,4
Saudi Arabia,2006,5047.1,102.92,17563.6145370639,,2.20902407871182,7.84836521143522,,6.254,26.457,25.202410958904107,33.01597260273972,17.991068493150685,0.0646027397260274,4.560767123287671,25.09345205479452,4.5470136986301375,6.175808219178083,,,,,2,1,4
Saudi Arabia,2007,5121.8,104.18,18596.1502627898,,4.16782330119979,8.52704997826892,,5.734,23.81,25.36487671232877,33.427287671232875,17.878301369863014,0.052,4.269178082191781,22.51424657534247,4.450027397260274,6.313671232876712,,,,,2,1,4
Saudi Arabia,2008,5221.3,105.24,22320.4888964331,,9.87024791275994,7.35343646797829,,5.085,23.253,24.91846994535519,33.046284153005466,17.469726775956286,0.071775956284153,4.125710382513661,21.728661202185798,4.356174863387978,6.1886065573770495,,,,,2,1,4
Saudi Arabia,2009,4874.4,101.67,17718.3911648365,,5.05722314693633,9.61719999229391,,5.377,24.743,25.699424657534248,33.731808219178085,18.192794520547945,0.0442191780821917,4.303013698630137,22.216657534246576,4.397095890410959,6.184931506849315,,,,,2,1,4
Saudi Arabia,2010,5507.8,105.21,22028.3790215788,,5.33941680637454,8.56567729417753,,5.55,24.762,25.69419178082192,33.91635616438356,18.185150684931507,0.0428493150684931,4.194082191780821,20.61041095890411,4.235287671232877,6.285123287671233,,,,,2,1,4
Saudi Arabia,2011,5483.3,101.34,26966.2941648251,,5.82621608838862,7.17239914861776,,5.77,25.11,25.0332602739726,32.979863013698626,17.63408219178082,0.0943561643835616,4.47131506849315,24.72583561643836,4.39386301369863,6.105643835616438,,,,,2,1,4
Saudi Arabia,2012,5164.2,98.19,28348.5730107499,,2.86626887489915,7.61580760228465,,5.622,24.843,25.50598360655738,33.39674863387978,18.12013661202186,0.0578688524590163,4.489863387978142,23.53226775956284,4.523415300546448,6.1706830601092895,,,,,2,1,4
Saudi Arabia,2013,5359.8,108.09,27290.1978052614,,3.53252470694918,8.89019141193183,,5.6,26.946,25.08104109589041,33.089698630136986,17.591260273972605,0.0793698630136986,4.3218356164383565,22.85832876712329,4.472493150684931,6.267260273972603,,,,,2,1,4
Saudi Arabia,2014,5192.8,91.23,27079.6733871148,,2.23629031536978,10.5350604637453,,5.877,28.603,25.320602739726027,33.23841095890411,17.895945205479453,0.1021369863013698,4.473068493150685,24.60531506849315,4.513999999999999,6.32213698630137,,,,,2,1,4
Saudi Arabia,2015,5582.8,101.45,22453.571552265,,1.20607322150109,13.022838193007,,5.6,28.156,26.07328767123288,33.94106849315069,18.682109589041097,0.0247671232876712,4.582575342465754,23.06684931506849,4.465397260273972,6.1547397260273975,1.0,429.0,12.0,878.0,2,1,4
Saudi Arabia,2016,5440.9,107.33,21515.6600083775,,2.06884036053473,9.56048239449097,,5.6,24.275,25.492841530054644,33.47336065573771,18.145109289617487,0.1803825136612022,4.6430601092896175,24.693551912568307,4.239453551912568,6.24691256830601,8.0,673.0,34.0,1262.0,2,1,4
Saudi Arabia,2017,5630.9,122.02,23081.2045336558,,-0.838194579675018,9.84622692397792,,5.89,31.504,25.691123287671232,33.64227397260274,18.40958904109589,0.0492602739726027,4.503972602739726,23.60660273972603,4.401506849315068,6.128767123287672,2.0,734.0,29.0,1431.0,2,1,4
Saudi Arabia,2018,5605.5,128.79,28036.0264674095,,2.45814158007532,8.81333517624339,,6.029,30.213,25.96912328767123,33.663315068493155,18.73539726027397,0.0403835616438356,5.000602739726028,25.061123287671236,4.50109589041096,6.215616438356164,3.0,780.0,79.0,1514.0,2,1,4
Saudi Arabia,2019,5295.4,144.94,27892.8421521179,,-2.09333333333329,7.79458844216861,,5.636,25.476,25.97202739726028,33.7206301369863,18.66350684931507,0.0114794520547945,4.875726027397261,24.279698630136988,4.444082191780821,6.140876712328767,2.0,246.0,50.0,1043.0,2,1,4
Saudi Arabia,2020,4819.4,170.03,23271.4037647084,,3.44545825956692,8.7921741101353,,7.66,29.627,25.38344262295082,33.29,17.987923497267758,0.1284426229508196,4.604781420765027,23.738360655737704,4.365573770491803,6.280737704918033,4.0,51.0,66.0,54.0,2,1,4
Saudi Arabia,2021,4727.5,167.23,28396.0864182336,,3.06328988941547,7.22921983667662,,6.621,19.772,26.23419178082192,34.24915068493151,18.836383561643835,0.0476438356164383,4.419397260273972,22.511315068493147,4.395561643835617,6.28854794520548,1.0,81.0,159.0,20.0,2,1,4
Saudi Arabia,2022,5002.1,172.66,34454.1957708412,,2.4740737192537,6.39742215278993,,5.589,15.964,26.114602739726028,34.07347945205479,18.690246575342464,0.0398904109589041,4.411452054794521,21.952520547945205,4.4815068493150685,6.100986301369863,1.0,40.0,22.0,89.0,2,1,4
Saudi Arabia,2023,,,32093.9622984711,,2.32708518362692,7.08638630224988,,4.008,13.82,25.88468493150685,33.41424657534247,18.86684931506849,0.3995890410958904,5.803232876712328,30.77583561643836,4.3209041095890415,6.042301369863014,0.0,7.0,17.0,193.0,2,1,4
Saudi Arabia,2024,,,,,,,,,,,,,,,,,,0.0,2.0,3.0,12.0,0,0,5
Saudi Arabia,2025,,,,,,,,,,,,,,,,,,0.0,1.0,6.0,0.0,0,0,5
