country,year,acled_disorder_summary_by_country_year_Demonstrations,acled_disorder_summary_by_country_year_Political violence,acled_disorder_summary_by_country_year_Strategic developments,acled_disorder_summary_by_country_year_total_fatalities,mega_dataset_acled_disorder_summary_by_country_year_Demonstrations,mega_dataset_acled_disorder_summary_by_country_year_Political violence,mega_dataset_acled_disorder_summary_by_country_year_Strategic developments,mega_dataset_acled_disorder_summary_by_country_year_total_fatalities,mega_dataset_mega_dataset_acled_disorder_summary_by_country_year_Demonstrations,mega_dataset_mega_dataset_acled_disorder_summary_by_country_year_Political violence,mega_dataset_mega_dataset_acled_disorder_summary_by_country_year_Strategic developments,mega_dataset_mega_dataset_acled_disorder_summary_by_country_year_total_fatalities,mega_dataset_mega_dataset_cereal_yield_iso3,mega_dataset_mega_dataset_cereal_yield_cereal_yield,mega_dataset_mega_dataset_food_production_index_iso3,mega_dataset_mega_dataset_food_production_index_food_production_index,mega_dataset_mega_dataset_gdp_per_capita_iso3,mega_dataset_mega_dataset_gdp_per_capita_gdp_per_capita,mega_dataset_mega_dataset_gini_index_iso3,mega_dataset_mega_dataset_gini_index_gini_index,mega_dataset_mega_dataset_Inflation_iso3,mega_dataset_mega_dataset_Inflation_inflation,mega_dataset_mega_dataset_military_expenditure_iso3,mega_dataset_mega_dataset_military_expenditure_military_expenditure,mega_dataset_mega_dataset_poverty_rate_iso3,mega_dataset_mega_dataset_poverty_rate_poverty_rate,mega_dataset_mega_dataset_unemployment_total_iso3,mega_dataset_mega_dataset_unemployment_total_unemployment_total,mega_dataset_mega_dataset_youth_unemployment_iso3,mega_dataset_mega_dataset_youth_unemployment_youth_unemployment,mega_dataset_mega_dataset_yearly_weather_average_T2M,mega_dataset_mega_dataset_yearly_weather_average_T2M_MAX,mega_dataset_mega_dataset_yearly_weather_average_T2M_MIN,mega_dataset_mega_dataset_yearly_weather_average_PRECTOTCORR,mega_dataset_mega_dataset_yearly_weather_average_QV2M,mega_dataset_mega_dataset_yearly_weather_average_RH2M,mega_dataset_mega_dataset_yearly_weather_average_WS10M,mega_dataset_mega_dataset_yearly_weather_average_ALLSKY_SFC_SW_DWN,mega_dataset_cereal_yield_iso3,mega_dataset_cereal_yield_cereal_yield,mega_dataset_food_production_index_iso3,mega_dataset_food_production_index_food_production_index,mega_dataset_gdp_per_capita_iso3,mega_dataset_gdp_per_capita_gdp_per_capita,mega_dataset_gini_index_iso3,mega_dataset_gini_index_gini_index,mega_dataset_Inflation_iso3,mega_dataset_Inflation_inflation,mega_dataset_military_expenditure_iso3,mega_dataset_military_expenditure_military_expenditure,mega_dataset_poverty_rate_iso3,mega_dataset_poverty_rate_poverty_rate,mega_dataset_unemployment_total_iso3,mega_dataset_unemployment_total_unemployment_total,mega_dataset_youth_unemployment_iso3,mega_dataset_youth_unemployment_youth_unemployment,mega_dataset_yearly_weather_average_T2M,mega_dataset_yearly_weather_average_T2M_MAX,mega_dataset_yearly_weather_average_T2M_MIN,mega_dataset_yearly_weather_average_PRECTOTCORR,mega_dataset_yearly_weather_average_QV2M,mega_dataset_yearly_weather_average_RH2M,mega_dataset_yearly_weather_average_WS10M,mega_dataset_yearly_weather_average_ALLSKY_SFC_SW_DWN,cereal_yield_iso3,cereal_yield_cereal_yield,food_production_index_iso3,food_production_index_food_production_index,gdp_per_capita_iso3,gdp_per_capita_gdp_per_capita,gini_index_iso3,gini_index_gini_index,Inflation_iso3,Inflation_inflation,military_expenditure_iso3,military_expenditure_military_expenditure,poverty_rate_iso3,poverty_rate_poverty_rate,unemployment_total_iso3,unemployment_total_unemployment_total,youth_unemployment_iso3,youth_unemployment_youth_unemployment,yearly_weather_average_T2M,yearly_weather_average_T2M_MAX,yearly_weather_average_T2M_MIN,yearly_weather_average_PRECTOTCORR,yearly_weather_average_QV2M,yearly_weather_average_RH2M,yearly_weather_average_WS10M,yearly_weather_average_ALLSKY_SFC_SW_DWN
Lebanon,2019,,,,,,,,,,,,,LBN,2940.6,LBN,102.51,LBN,8905.88005497437,,,LBN,3.00538949390383,LBN,4.24221838501955,,,LBN,11.301,LBN,23.28,19.214986301369866,22.76920547945205,16.256849315068493,2.024027397260274,9.566246575342465,65.3424383561644,3.664191780821918,5.296931506849315,LBN,2940.6,LBN,102.51,LBN,8905.88005497437,,,LBN,3.00538949390383,LBN,4.24221838501955,,,LBN,11.301,LBN,23.28,19.214986301369866,22.76920547945205,16.256849315068493,2.024027397260274,9.566246575342465,65.3424383561644,3.664191780821918,5.296931506849315,LBN,2940.6,LBN,102.51,LBN,8905.88005497437,,,LBN,3.00538949390383,LBN,4.24221838501955,,,LBN,11.301,LBN,23.28,19.214986301369866,22.76920547945205,16.256849315068493,2.024027397260274,9.566246575342465,65.3424383561644,3.664191780821918,5.296931506849315
Lebanon,2020,,,,,,,,,,,,,LBN,3100.0,LBN,99.76,LBN,5561.19166950397,,,LBN,84.8643330472041,LBN,3.0326454174822,,,LBN,13.284,LBN,27.028,19.506830601092897,23.00169398907104,16.514289617486337,1.5165300546448086,9.745601092896177,66.05060109289617,3.4359289617486337,5.280027322404371,LBN,3100.0,LBN,99.76,LBN,5561.19166950397,,,LBN,84.8643330472041,LBN,3.0326454174822,,,LBN,13.284,LBN,27.028,19.506830601092897,23.00169398907104,16.514289617486337,1.5165300546448086,9.745601092896177,66.05060109289617,3.4359289617486337,5.280027322404371,LBN,3100.0,LBN,99.76,LBN,5561.19166950397,,,LBN,84.8643330472041,LBN,3.0326454174822,,,LBN,13.284,LBN,27.028,19.506830601092897,23.00169398907104,16.514289617486337,1.5165300546448086,9.745601092896177,66.05060109289617,3.4359289617486337,5.280027322404371
Lebanon,2021,,,,,,,,,,,,,LBN,2178.2,LBN,102.46,LBN,4045.37391066234,,,LBN,154.756096023393,LBN,3.36622246400457,,,LBN,12.669,LBN,25.427,19.814246575342462,23.46928767123288,16.76413698630137,1.3235616438356166,9.405835616438356,62.08613698630137,3.4106301369863017,5.493479452054794,LBN,2178.2,LBN,102.46,LBN,4045.37391066234,,,LBN,154.756096023393,LBN,3.36622246400457,,,LBN,12.669,LBN,25.427,19.814246575342462,23.46928767123288,16.76413698630137,1.3235616438356166,9.405835616438356,62.08613698630137,3.4106301369863017,5.493479452054794,LBN,2178.2,LBN,102.46,LBN,4045.37391066234,,,LBN,154.756096023393,LBN,3.36622246400457,,,LBN,12.669,LBN,25.427,19.814246575342462,23.46928767123288,16.76413698630137,1.3235616438356166,9.405835616438356,62.08613698630137,3.4106301369863017,5.493479452054794
Lebanon,2022,,,,,,,,,,,,,LBN,2415.3,LBN,104.14,LBN,3654.35845534878,,,LBN,171.205491336641,LBN,2.91848886289958,,,LBN,11.6,LBN,23.612,19.20394520547945,22.96441095890411,16.15594520547945,1.141095890410959,9.319095890410958,63.602082191780816,3.3953698630136984,5.345534246575343,LBN,2415.3,LBN,104.14,LBN,3654.35845534878,,,LBN,171.205491336641,LBN,2.91848886289958,,,LBN,11.6,LBN,23.612,19.20394520547945,22.96441095890411,16.15594520547945,1.141095890410959,9.319095890410958,63.602082191780816,3.3953698630136984,5.345534246575343,LBN,2415.3,LBN,104.14,LBN,3654.35845534878,,,LBN,171.205491336641,LBN,2.91848886289958,,,LBN,11.6,LBN,23.612,19.20394520547945,22.96441095890411,16.15594520547945,1.141095890410959,9.319095890410958,63.602082191780816,3.3953698630136984,5.345534246575343
Lebanon,2023,,,,,,,,,,,,,,,,,,,,,LBN,221.341644023365,LBN,8.91317581679359,,,LBN,11.543,LBN,23.552,19.984712328767124,23.719369863013696,16.86586301369863,2.1397534246575343,9.468931506849314,62.02095890410959,3.2814520547945207,5.335315068493151,,,,,,,,,LBN,221.341644023365,LBN,8.91317581679359,,,LBN,11.543,LBN,23.552,19.984712328767124,23.719369863013696,16.86586301369863,2.1397534246575343,9.468931506849314,62.02095890410959,3.2814520547945207,5.335315068493151,,,,,,,,,LBN,221.341644023365,LBN,8.91317581679359,,,LBN,11.543,LBN,23.552,19.984712328767124,23.719369863013696,16.86586301369863,2.1397534246575343,9.468931506849314,62.02095890410959,3.2814520547945207,5.335315068493151
Lebanon,2024,11.0,2667.0,662.0,1084.0,11.0,2667.0,662.0,1084.0,11.0,2667.0,662.0,1084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,2025,116.0,675.0,869.0,152.0,116.0,675.0,869.0,152.0,116.0,675.0,869.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,2000,,,,,,,,,,,,,NGA,1171.5,NGA,64.5,NGA,547.318298903379,,,NGA,6.93329215565161,NGA,0.543531645186578,,,NGA,3.963,NGA,7.945,24.722377049180327,30.885819672131145,19.95759562841529,4.672459016393442,12.182267759562842,62.388251366120215,3.277076502732241,5.333524590163934,NGA,1171.5,NGA,64.5,NGA,547.318298903379,,,NGA,6.93329215565161,NGA,0.543531645186578,,,NGA,3.963,NGA,7.945,24.722377049180327,30.885819672131145,19.95759562841529,4.672459016393442,12.182267759562842,62.388251366120215,3.277076502732241,5.333524590163934,NGA,1171.5,NGA,64.5,NGA,547.318298903379,,,NGA,6.93329215565161,NGA,0.543531645186578,,,NGA,3.963,NGA,7.945,24.722377049180327,30.885819672131145,19.957595628415294,4.672459016393442,12.182267759562842,62.388251366120215,3.277076502732241,5.333524590163934
Nigeria,2001,,,,,,,,,,,,,NGA,1233.6,NGA,64.33,NGA,566.428231812933,,,NGA,18.8736462093862,NGA,0.780315876986167,,,NGA,3.91,NGA,7.888,24.59317808219178,31.354054794520547,19.752383561643835,2.252767123287671,12.125205479452054,61.78202739726027,3.086630136986301,5.359506849315069,NGA,1233.6,NGA,64.33,NGA,566.428231812933,,,NGA,18.8736462093862,NGA,0.780315876986167,,,NGA,3.91,NGA,7.888,24.59317808219178,31.354054794520547,19.752383561643835,2.252767123287671,12.125205479452054,61.78202739726027,3.086630136986301,5.359506849315069,NGA,1233.6,NGA,64.33,NGA,566.428231812933,,,NGA,18.8736462093862,NGA,0.780315876986167,,,NGA,3.91,NGA,7.888,24.59317808219178,31.354054794520547,19.752383561643835,2.252767123287671,12.125205479452054,61.78202739726027,3.086630136986301,5.359506849315069
Nigeria,2002,,,,,,,,,,,,,NGA,1255.2,NGA,67.65,NGA,712.164852077686,,,NGA,12.8765792031099,NGA,0.95433804485135,,,NGA,3.681,NGA,7.592,24.90153424657534,31.122000000000003,20.28219178082192,2.984849315068493,12.652219178082191,63.367698630136985,3.0973698630136983,5.359671232876712,NGA,1255.2,NGA,67.65,NGA,712.164852077686,,,NGA,12.8765792031099,NGA,0.95433804485135,,,NGA,3.681,NGA,7.592,24.90153424657534,31.122000000000003,20.28219178082192,2.984849315068493,12.652219178082191,63.367698630136985,3.0973698630136983,5.359671232876712,NGA,1255.2,NGA,67.65,NGA,712.164852077686,,,NGA,12.8765792031099,NGA,0.95433804485135,,,NGA,3.681,NGA,7.592,24.90153424657534,31.122000000000003,20.28219178082192,2.984849315068493,12.652219178082191,63.367698630136985,3.0973698630136983,5.359671232876712
Nigeria,2003,,,,,,,,,,,,,NGA,1308.8,NGA,70.53,NGA,763.388745367223,NGA,40.1,NGA,14.0317836131437,NGA,0.570707544874932,NGA,47.9,NGA,3.648,NGA,7.587,25.4273698630137,31.97802739726028,20.652849315068494,2.3531780821917807,12.50054794520548,61.333698630136986,2.9456712328767125,5.375123287671233,NGA,1308.8,NGA,70.53,NGA,763.388745367223,NGA,40.1,NGA,14.0317836131437,NGA,0.570707544874932,NGA,47.9,NGA,3.648,NGA,7.587,25.4273698630137,31.97802739726028,20.652849315068494,2.3531780821917807,12.50054794520548,61.333698630136986,2.9456712328767125,5.375123287671233,NGA,1308.8,NGA,70.53,NGA,763.388745367223,NGA,40.1,NGA,14.0317836131437,NGA,0.570707544874932,NGA,47.9,NGA,3.648,NGA,7.587,25.4273698630137,31.978027397260277,20.652849315068494,2.3531780821917807,12.50054794520548,61.333698630136986,2.9456712328767125,5.375123287671233
Nigeria,2004,,,,,,,,,,,,,NGA,1372.8,NGA,75.1,NGA,962.48104194733,,,NGA,14.9980338183251,NGA,0.490996769130759,,,NGA,3.601,NGA,7.571,26.02745901639344,32.700901639344266,21.04502732240437,1.5246994535519125,11.880109289617486,56.91032786885246,3.1871584699453552,5.330218579234972,NGA,1372.8,NGA,75.1,NGA,962.48104194733,,,NGA,14.9980338183251,NGA,0.490996769130759,,,NGA,3.601,NGA,7.571,26.02745901639344,32.700901639344266,21.04502732240437,1.5246994535519125,11.880109289617486,56.91032786885246,3.1871584699453552,5.330218579234972,NGA,1372.8,NGA,75.1,NGA,962.48104194733,,,NGA,14.9980338183251,NGA,0.490996769130759,,,NGA,3.601,NGA,7.571,26.02745901639344,32.700901639344266,21.04502732240437,1.5246994535519125,11.880109289617486,56.91032786885246,3.1871584699453552,5.330218579234972
Nigeria,2005,,,,,,,,,,,,,NGA,1421.7,NGA,79.33,NGA,1211.37703504386,,,NGA,17.8634933661605,NGA,0.397422937174069,,,NGA,3.734,NGA,7.851,26.024575342465752,32.63597260273973,21.07441095890411,2.116164383561644,12.530027397260277,59.847013698630136,2.995068493150685,5.277890410958904,NGA,1421.7,NGA,79.33,NGA,1211.37703504386,,,NGA,17.8634933661605,NGA,0.397422937174069,,,NGA,3.734,NGA,7.851,26.024575342465752,32.63597260273973,21.07441095890411,2.116164383561644,12.530027397260277,59.847013698630136,2.995068493150685,5.277890410958904,NGA,1421.7,NGA,79.33,NGA,1211.37703504386,,,NGA,17.8634933661605,NGA,0.397422937174069,,,NGA,3.734,NGA,7.851,26.024575342465752,32.63597260273973,21.07441095890411,2.116164383561644,12.530027397260277,59.847013698630136,2.995068493150685,5.277890410958904
Nigeria,2006,,,,,,,,,,,,,NGA,1507.5,NGA,84.33,NGA,1599.53891556365,,,NGA,8.22522152017048,NGA,0.348375434095589,,,NGA,3.756,NGA,7.933,25.49227397260274,31.990328767123287,20.684520547945205,2.72331506849315,12.643753424657534,61.81347945205479,2.77013698630137,5.324767123287671,NGA,1507.5,NGA,84.33,NGA,1599.53891556365,,,NGA,8.22522152017048,NGA,0.348375434095589,,,NGA,3.756,NGA,7.933,25.49227397260274,31.990328767123287,20.684520547945205,2.72331506849315,12.643753424657534,61.81347945205479,2.77013698630137,5.324767123287671,NGA,1507.5,NGA,84.33,NGA,1599.53891556365,,,NGA,8.22522152017048,NGA,0.348375434095589,,,NGA,3.756,NGA,7.933,25.49227397260274,31.990328767123287,20.684520547945205,2.72331506849315,12.643753424657534,61.81347945205479,2.77013698630137,5.324767123287671
Nigeria,2007,,,,,,,,,,,,,NGA,1399.8,NGA,79.1,NGA,1815.52697545827,,,NGA,5.3880079685863,NGA,0.370354831159892,,,NGA,3.799,NGA,8.056,24.69671232876712,30.682767123287668,20.198136986301368,4.172191780821918,12.952575342465751,65.41906849315069,3.1172876712328765,5.277780821917808,NGA,1399.8,NGA,79.1,NGA,1815.52697545827,,,NGA,5.3880079685863,NGA,0.370354831159892,,,NGA,3.799,NGA,8.056,24.69671232876712,30.682767123287668,20.198136986301368,4.172191780821918,12.952575342465751,65.41906849315069,3.1172876712328765,5.277780821917808,NGA,1399.8,NGA,79.1,NGA,1815.52697545827,,,NGA,5.3880079685863,NGA,0.370354831159892,,,NGA,3.799,NGA,8.056,24.69671232876712,30.682767123287668,20.198136986301368,4.172191780821918,12.952575342465751,65.41906849315069,3.1172876712328765,5.277780821917808
Nigeria,2008,,,,,,,,,,,,,NGA,1598.4,NGA,84.11,NGA,2154.10543545364,,,NGA,11.5810751748252,NGA,0.489084134608938,,,NGA,3.795,NGA,8.098,24.64112021857924,30.96125683060109,19.93748633879781,3.0120765027322407,12.780601092896177,64.76090163934427,3.047896174863388,5.369016393442623,NGA,1598.4,NGA,84.11,NGA,2154.10543545364,,,NGA,11.5810751748252,NGA,0.489084134608938,,,NGA,3.795,NGA,8.098,24.64112021857924,30.96125683060109,19.93748633879781,3.0120765027322407,12.780601092896177,64.76090163934427,3.047896174863388,5.369016393442623,NGA,1598.4,NGA,84.11,NGA,2154.10543545364,,,NGA,11.5810751748252,NGA,0.489084134608938,,,NGA,3.795,NGA,8.098,24.64112021857924,30.96125683060109,19.93748633879781,3.0120765027322407,12.780601092896177,64.76090163934427,3.047896174863388,5.369016393442623
Nigeria,2009,,,,,,,,,,,,,NGA,1531.1,NGA,75.54,NGA,1820.48633854782,,,NGA,12.5378277304689,NGA,0.505855627592204,,,NGA,3.766,NGA,8.102,25.19838356164384,31.278328767123288,20.7147397260274,2.7325205479452057,13.118657534246577,65.13386301369863,2.744109589041096,5.258657534246575,NGA,1531.1,NGA,75.54,NGA,1820.48633854782,,,NGA,12.5378277304689,NGA,0.505855627592204,,,NGA,3.766,NGA,8.102,25.19838356164384,31.278328767123288,20.7147397260274,2.7325205479452057,13.118657534246577,65.13386301369863,2.744109589041096,5.258657534246575,NGA,1531.1,NGA,75.54,NGA,1820.48633854782,,,NGA,12.5378277304689,NGA,0.505855627592204,,,NGA,3.766,NGA,8.102,25.19838356164384,31.278328767123288,20.7147397260274,2.7325205479452057,13.118657534246577,65.13386301369863,2.744109589041096,5.258657534246575
Nigeria,2010,,,,,,,,,,,,,NGA,1528.0,NGA,85.24,NGA,2202.25672957344,NGA,35.7,NGA,13.7400521363694,NGA,0.539231118131693,NGA,34.9,NGA,3.746,NGA,8.116,25.083342465753425,30.863205479452056,20.716,3.2289315068493147,13.295890410958904,66.2331506849315,2.859616438356164,5.251753424657535,NGA,1528.0,NGA,85.24,NGA,2202.25672957344,NGA,35.7,NGA,13.7400521363694,NGA,0.539231118131693,NGA,34.9,NGA,3.746,NGA,8.116,25.083342465753425,30.863205479452056,20.716,3.2289315068493147,13.295890410958904,66.2331506849315,2.859616438356164,5.251753424657535,NGA,1528.0,NGA,85.24,NGA,2202.25672957344,NGA,35.7,NGA,13.7400521363694,NGA,0.539231118131693,NGA,34.9,NGA,3.746,NGA,8.116,25.083342465753425,30.863205479452056,20.716,3.2289315068493147,13.295890410958904,66.2331506849315,2.859616438356164,5.251753424657535
Nigeria,2011,,,,,,,,,,,,,NGA,1334.4,NGA,78.94,NGA,2418.41316975875,,,NGA,10.8261371880017,NGA,0.579227031040921,,,NGA,3.77,NGA,8.183,25.051863013698632,31.359506849315068,20.32915068493151,2.3694794520547946,12.382657534246576,61.63495890410958,2.9994520547945203,5.324876712328767,NGA,1334.4,NGA,78.94,NGA,2418.41316975875,,,NGA,10.8261371880017,NGA,0.579227031040921,,,NGA,3.77,NGA,8.183,25.051863013698632,31.359506849315068,20.32915068493151,2.3694794520547946,12.382657534246576,61.63495890410958,2.9994520547945203,5.324876712328767,NGA,1334.4,NGA,78.94,NGA,2418.41316975875,,,NGA,10.8261371880017,NGA,0.579227031040921,,,NGA,3.77,NGA,8.183,25.051863013698632,31.359506849315068,20.32915068493151,2.3694794520547946,12.382657534246576,61.63495890410958,2.9994520547945203,5.324876712328767
Nigeria,2012,,,,,,,,,,,,,NGA,1399.0,NGA,86.95,NGA,2633.19734671361,NGA,35.5,NGA,12.2242413020583,NGA,0.504264930204985,NGA,33.8,NGA,3.76,NGA,8.136,24.901666666666667,30.726612021857925,20.42696721311476,3.508743169398908,12.655191256830602,64.03524590163934,2.978715846994536,5.15311475409836,NGA,1399.0,NGA,86.95,NGA,2633.19734671361,NGA,35.5,NGA,12.2242413020583,NGA,0.504264930204985,NGA,33.8,NGA,3.76,NGA,8.136,24.901666666666667,30.726612021857925,20.42696721311476,3.508743169398908,12.655191256830602,64.03524590163934,2.978715846994536,5.15311475409836,NGA,1399.0,NGA,86.95,NGA,2633.19734671361,NGA,35.5,NGA,12.2242413020583,NGA,0.504264930204985,NGA,33.8,NGA,3.76,NGA,8.136,24.901666666666667,30.726612021857925,20.426967213114757,3.5087431693989077,12.655191256830602,64.03524590163934,2.978715846994536,5.15311475409836
Nigeria,2013,,,,,,,,,,,,,NGA,1234.7,NGA,84.66,NGA,2872.79083379398,,,NGA,8.49551838265678,NGA,0.469695304520636,,,NGA,3.711,NGA,7.984,25.68904109589041,32.14172602739726,20.90104109589041,1.5500821917808218,12.96227397260274,62.25854794520548,2.905315068493151,5.234876712328767,NGA,1234.7,NGA,84.66,NGA,2872.79083379398,,,NGA,8.49551838265678,NGA,0.469695304520636,,,NGA,3.711,NGA,7.984,25.68904109589041,32.14172602739726,20.90104109589041,1.5500821917808218,12.96227397260274,62.25854794520548,2.905315068493151,5.234876712328767,NGA,1234.7,NGA,84.66,NGA,2872.79083379398,,,NGA,8.49551838265678,NGA,0.469695304520636,,,NGA,3.711,NGA,7.984,25.68904109589041,32.14172602739726,20.90104109589041,1.5500821917808218,12.96227397260274,62.25854794520548,2.905315068493151,5.234876712328767
Nigeria,2014,,,,,,,,,,,,,NGA,1552.4,NGA,95.48,NGA,3088.72131316169,,,NGA,8.04741087967907,NGA,0.414718776586509,,,NGA,3.902,NGA,8.349,25.62723287671233,31.672164383561643,20.983808219178083,2.364904109589041,12.613150684931508,61.27060273972603,2.8415342465753426,5.240931506849315,NGA,1552.4,NGA,95.48,NGA,3088.72131316169,,,NGA,8.04741087967907,NGA,0.414718776586509,,,NGA,3.902,NGA,8.349,25.62723287671233,31.672164383561643,20.983808219178083,2.364904109589041,12.613150684931508,61.27060273972603,2.8415342465753426,5.240931506849315,NGA,1552.4,NGA,95.48,NGA,3088.72131316169,,,NGA,8.04741087967907,NGA,0.414718776586509,,,NGA,3.902,NGA,8.349,25.62723287671233,31.672164383561643,20.983808219178083,2.364904109589041,12.613150684931508,61.27060273972603,2.8415342465753426,5.240931506849315
Nigeria,2015,,,,,,,,,,,,,NGA,1552.7,NGA,97.74,NGA,2585.73360671797,NGA,35.9,NGA,9.00943498007699,NGA,0.417636537730714,NGA,32.3,NGA,4.135,NGA,8.751,25.82109589041096,32.23663013698631,20.925534246575346,1.990739726027397,11.736383561643835,56.04380821917809,3.32641095890411,5.260657534246576,NGA,1552.7,NGA,97.74,NGA,2585.73360671797,NGA,35.9,NGA,9.00943498007699,NGA,0.417636537730714,NGA,32.3,NGA,4.135,NGA,8.751,25.82109589041096,32.23663013698631,20.925534246575346,1.990739726027397,11.736383561643835,56.04380821917809,3.32641095890411,5.260657534246576,NGA,1552.7,NGA,97.74,NGA,2585.73360671797,NGA,35.9,NGA,9.00943498007699,NGA,0.417636537730714,NGA,32.3,NGA,4.135,NGA,8.751,25.82109589041096,32.23663013698631,20.925534246575346,1.9907397260273971,11.736383561643835,56.04380821917809,3.32641095890411,5.260657534246576
Nigeria,2016,,,,,,,,,,,,,NGA,1733.4,NGA,106.78,NGA,2070.4127339595,,,NGA,15.6968126387972,NGA,0.432947784673169,,,NGA,4.499,NGA,9.318,25.23636612021858,31.06663934426229,20.791311475409834,3.7980327868852455,13.129726775956282,64.4333606557377,3.069234972677596,5.256065573770492,NGA,1733.4,NGA,106.78,NGA,2070.4127339595,,,NGA,15.6968126387972,NGA,0.432947784673169,,,NGA,4.499,NGA,9.318,25.23636612021858,31.06663934426229,20.791311475409834,3.7980327868852455,13.129726775956282,64.4333606557377,3.069234972677596,5.256065573770492,NGA,1733.4,NGA,106.78,NGA,2070.4127339595,,,NGA,15.6968126387972,NGA,0.432947784673169,,,NGA,4.499,NGA,9.318,25.23636612021858,31.06663934426229,20.791311475409834,3.7980327868852455,13.129726775956282,64.4333606557377,3.069234972677596,5.256065573770492
Nigeria,2017,,,,,,,,,,,,,NGA,1614.7,NGA,109.08,NGA,1876.34027111773,,,NGA,16.5022662139641,NGA,0.430671218863917,,,NGA,4.828,NGA,9.835,25.56254794520548,31.77668493150685,20.856712328767124,2.521095890410959,12.384438356164384,60.46608219178082,2.9555342465753425,5.337917808219178,NGA,1614.7,NGA,109.08,NGA,1876.34027111773,,,NGA,16.5022662139641,NGA,0.430671218863917,,,NGA,4.828,NGA,9.835,25.56254794520548,31.77668493150685,20.856712328767124,2.521095890410959,12.384438356164384,60.46608219178082,2.9555342465753425,5.337917808219178,NGA,1614.7,NGA,109.08,NGA,1876.34027111773,,,NGA,16.5022662139641,NGA,0.430671218863917,,,NGA,4.828,NGA,9.835,25.56254794520548,31.77668493150685,20.856712328767124,2.521095890410959,12.384438356164384,60.46608219178082,2.9555342465753425,5.337917808219178
Nigeria,2018,,,,,,,,,,,,,NGA,1684.2,NGA,114.06,NGA,2057.87944554011,NGA,35.1,NGA,12.0951065173432,NGA,0.506944517393582,NGA,30.9,NGA,5.067,NGA,10.208,25.64312328767124,31.68939726027397,20.995506849315067,2.480109589041096,12.769369863013695,61.5307397260274,3.056109589041096,5.228356164383562,NGA,1684.2,NGA,114.06,NGA,2057.87944554011,NGA,35.1,NGA,12.0951065173432,NGA,0.506944517393582,NGA,30.9,NGA,5.067,NGA,10.208,25.64312328767124,31.68939726027397,20.995506849315067,2.480109589041096,12.769369863013695,61.5307397260274,3.056109589041096,5.228356164383562,NGA,1684.2,NGA,114.06,NGA,2057.87944554011,NGA,35.1,NGA,12.0951065173432,NGA,0.506944517393582,NGA,30.9,NGA,5.067,NGA,10.208,25.643123287671237,31.68939726027397,20.995506849315067,2.480109589041096,12.769369863013695,61.5307397260274,3.056109589041096,5.228356164383562
Nigeria,2019,,,,,,,,,,,,,NGA,1628.2,NGA,109.77,NGA,2265.15520863056,,,NGA,11.3964223378115,NGA,0.459170524387093,,,NGA,5.206,NGA,10.423,25.684109589041096,31.55268493150685,21.08372602739726,3.060575342465753,12.89432876712329,62.29712328767123,2.916876712328768,5.157972602739727,NGA,1628.2,NGA,109.77,NGA,2265.15520863056,,,NGA,11.3964223378115,NGA,0.459170524387093,,,NGA,5.206,NGA,10.423,25.684109589041096,31.55268493150685,21.08372602739726,3.060575342465753,12.89432876712329,62.29712328767123,2.916876712328768,5.157972602739727,NGA,1628.2,NGA,109.77,NGA,2265.15520863056,,,NGA,11.3964223378115,NGA,0.459170524387093,,,NGA,5.206,NGA,10.423,25.684109589041096,31.55268493150685,21.08372602739726,3.060575342465753,12.89432876712329,62.29712328767123,2.9168767123287678,5.157972602739727
Nigeria,2020,,,,,,,,,,,,,NGA,1620.5,NGA,112.64,NGA,2019.65706326224,,,NGA,13.2460234276597,NGA,0.632022913474166,,,NGA,5.742,NGA,10.851,25.06409836065574,30.98655737704918,20.52612021857924,3.176147540983606,12.699344262295082,63.31046448087432,3.269234972677596,5.373743169398907,NGA,1620.5,NGA,112.64,NGA,2019.65706326224,,,NGA,13.2460234276597,NGA,0.632022913474166,,,NGA,5.742,NGA,10.851,25.06409836065574,30.98655737704918,20.52612021857924,3.176147540983606,12.699344262295082,63.31046448087432,3.269234972677596,5.373743169398907,NGA,1620.5,NGA,112.64,NGA,2019.65706326224,,,NGA,13.2460234276597,NGA,0.632022913474166,,,NGA,5.742,NGA,10.851,25.06409836065574,30.98655737704918,20.52612021857924,3.176147540983606,12.699344262295082,63.31046448087432,3.2692349726775958,5.373743169398907
